piece,beats,pitches
./abc/Pollonesse_ur_Andreas_Dahlgrens_notbok_nr_19_7f2f91.abc,"[[1, 2, 3, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5], [1, 2, 3, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]","[[65, 69, 72, 70, 74, 72, 69, 77, 81], [79, 72, 79, 82, 81, 79, 77, 76, 77], [79, 60, 60, 60, 60, 60], [60, 64, 67, 72, 76, 79, 82, 79, 81], [79, 60, 60, 60, 60, 58], [60, 64, 67, 72, 76, 79, 82, 79, 81], [74, 70, 77, 74, 72, 69, 77, 72, 72, 70], [69, 67, 65, 64, 65], [60, 64, 67, 72, 71, 74, 72, 76, 74], [77, 76, 79, 77, 81, 79, 79], [79, 62, 62, 60, 59, 57, 55, 77], [76, 74, 72, 71, 72], [72, 77, 81, 77, 72, 77, 81, 77, 72, 79, 82, 79], [72, 77, 81, 77, 72, 70, 69], [72, 77, 81, 77, 72, 77, 81, 77, 72, 79, 82, 79], [72, 77, 81, 77, 72, 70, 69], [60, 64, 64, 67, 67, 72, 72, 76, 76, 79, 79, 82], [81, 79, 77, 76, 77, 65]]"
./abc/Polska_efter_Alfred_Pettersson_68b46f.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11]]","[[62, 61, 62, 64, 65, 64, 65, 67, 69], [74, 73, 74, 76, 77, 76, 77, 79, 81], [81, 79, 82, 79, 79, 77, 81, 77, 77, 76, 79, 76], [74, 73, 74, 77, 76, 74, 72, 71, 69, 67, 65, 64], [62, 61, 62, 64, 65, 64, 65, 67, 69], [74, 73, 74, 76, 77, 76, 77, 79, 81], [81, 79, 82, 79, 79, 77, 81, 77, 77, 76, 79, 76], [77, 76, 74, 73, 72, 74, 74], [74, 77, 81, 77, 77, 76, 76, 76], [76, 73, 76, 79, 77, 74, 74, 74], [74, 77, 81, 77, 77, 76, 76, 76], [76, 73, 76, 79, 77, 74, 74, 74]]"
./abc/Polonesse_in_G_Dur_no_11_ur_Anders_Larssons_notbok_61b1ef.abc,"[[1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 9], [1, 3, 5, 7, 9, 10, 11], [1, 3, 5, 9], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 9], [1, 5, 9], [1, 2, 3, 5, 6, 7, 8, 9], [1, 5, 9], [1, 2, 3, 5, 6, 7, 8, 9], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9]]","[[79, 83, 79, 74, 79, 74, 74, 71, 74], [67, 71, 67, 67, 62, 67, 59, 62, 59], [62, 74, 74, 72, 74, 72, 71], [55, 72, 72, 71, 72, 71, 69], [62, 74, 74, 72, 74, 72, 71], [55, 72, 72, 71, 72, 71, 69], [79, 83, 79, 74, 79, 74, 74, 71, 74], [74, 72, 71, 66, 67, 55], [71, 55, 72, 57, 74, 59], [55, 79, 78, 79], [79, 83, 76, 79, 78, 76, 74], [76, 74, 72, 74], [62, 81, 81, 79, 81, 79, 78], [55, 72, 72, 71, 72, 71, 69], [62, 81, 81, 79, 81, 79, 78], [55, 72, 72, 71, 72, 71, 69], [79, 83, 79, 76, 79, 76, 78, 74], [76, 74, 72, 74], [62, 79, 77], [76, 74, 72, 71, 72, 74, 71, 72], [62, 81, 79], [78, 76, 74, 73, 74, 76, 72, 74], [62, 74, 74, 72, 74, 72, 71], [55, 72, 72, 71, 72, 71, 69], [62, 74, 74, 72, 74, 72, 71], [55, 72, 72, 71, 72, 71, 69], [79, 83, 79, 74, 79, 74, 74, 71, 74], [74, 72, 71, 66, 67, 55]]"
./abc/Polonäs_i_D_ur_Carl_Råmelius_notbok_73d480.abc,"[[1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 9], [1, 3, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9]]","[[62, 64, 66, 67, 69, 74, 78, 74], [74, 73, 71, 69, 71, 79, 79, 76], [74, 73, 71, 73, 69, 71, 73, 74, 78, 79], [81, 83, 81, 79, 78, 76, 78, 79, 78], [62, 64, 66, 67, 69, 74, 78, 74], [74, 73, 71, 69, 71, 79, 79, 76], [74, 73, 71, 73, 69, 71, 73, 74, 78, 79], [81, 83, 81, 79, 78, 79, 76, 74], [74, 78, 78, 76, 78, 79, 78, 76, 74], [74, 73, 74, 76, 73], [74, 78, 78, 76, 78, 79, 78, 76, 74], [74, 73, 74, 76, 73], [62, 64, 66, 67, 69, 74, 78, 74], [74, 73, 71, 69, 71, 79, 79, 76], [74, 73, 71, 73, 69, 71, 73, 74, 78, 79], [81, 83, 81, 79, 78, 76, 78, 74]]"
./abc/Polonäs_efter_Pehr_Andersson_Bild_24_nr_69_9c4e57.abc,"[[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9]]","[[62, 64, 66, 67, 69, 74, 69, 67, 66, 64, 62], [69, 74, 73, 74, 76, 78, 74, 73, 71, 69], [71, 79, 69, 78, 67, 78], [76, 78, 76, 74, 73, 74, 73, 71, 69, 71, 69, 67], [66, 74, 64, 74, 73, 74, 76, 78], [74, 73, 71, 73, 74, 62], [78, 76, 78, 79, 78, 81, 76, 74], [73, 71, 73, 74, 76, 81, 76, 74, 73, 71, 69], [69, 71, 73, 74, 76, 78, 79, 76, 81, 69], [68, 69, 71, 67, 69, 57], [62, 64, 66, 67, 69, 74, 73, 74], [62, 64, 66, 67, 69, 74, 73, 74], [74, 76, 78, 74, 76, 78, 79, 76, 78, 79, 81], [69, 71, 73, 74, 62]]"
./abc/Polonäs_efter_Andreas_Grevelius_nr_75_f9aa6c.abc,"[[1, 5, 9], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 5, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 5], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11], [1, 5, 9], [1, 2, 3, 4, 5, 9], [1, 5, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5]]","[[62, 74, 73], [69, 73, 76, 79, 77, 76], [77, 76, 77, 79, 77, 76, 74], [73, 76, 72, 69, 70, 69, 67, 65, 62], [57, 62, 61], [62, 60, 62, 64, 65, 69, 65, 64], [65, 65, 62, 67, 67, 64, 69, 65], [64, 62, 61, 64, 64, 62], [77, 72, 72], [72, 74, 72, 70, 72, 70, 69], [65, 69, 69, 72, 75, 74, 72, 70], [69, 70, 69, 67, 65, 64, 62, 61], [62, 74, 73], [69, 73, 76, 79, 77, 76], [57, 62, 61], [62, 60, 62, 64, 65, 69, 65, 64], [65, 65, 62, 67, 67, 64, 69, 65], [64, 62, 61, 64, 62]]"
./abc/Isbrytaren_polska_efter_ByssKalle_nr_24_f34e23.abc,"[[11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5], [1, 2], [1, 3, 4, 5, 9, 11], [1, 5, 6, 7, 8, 9, 11], [1, 3, 5, 9, 11], [1, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9, 11], [1, 5, 6, 7, 8, 9, 11], [1, 3, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5], [1], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]","[[62, 67], [67, 74, 71, 67, 83, 79, 74, 79, 74], [71, 74, 71, 67, 71, 74, 72, 71, 69, 67], [66, 67, 69, 71, 72, 76, 74, 72, 71, 69, 67], [66, 67, 71, 69, 67, 66, 67, 64, 62], [67, 74, 71, 67, 83, 79, 74, 79, 74], [71, 74, 71, 67, 71, 74, 72, 71, 69, 67], [66, 67, 69, 71, 72, 76, 74, 72, 71, 69, 67], [66, 67, 69, 66, 67], [74, 72], [71, 74, 71, 79, 71, 74], [72, 76, 74, 72, 71, 69, 72], [71, 74, 76, 69, 71], [72, 74, 72, 71, 69, 71, 74, 72], [71, 74, 71, 79, 71, 74], [72, 76, 74, 72, 71, 69, 72], [71, 74, 79, 83, 81, 83, 81, 79], [78, 79, 81, 78, 79], [79], [78, 79, 81, 78, 76, 78, 79, 76, 79, 78, 76, 74], [73, 74, 76, 72, 74, 69, 66, 62, 67], [67, 71, 74, 79, 79, 76, 72, 76, 76, 74, 71, 74], [74, 72, 69, 76, 74, 72, 69, 74, 79, 79], [79, 76, 72, 76, 76, 74, 71, 74, 74, 72, 69, 72], [71, 69, 67, 66, 67, 67, 74, 72], [71, 67, 71, 74, 71, 67, 71, 74, 76, 74, 72, 71], [69, 66, 69, 72, 69, 66, 69, 72, 74, 72, 71, 69], [67, 71, 74, 79, 79, 76, 72, 76, 76, 74, 71, 74]]"
./abc/Pollonesse_183222_a615fd.abc,"[[1, 2, 3, 4, 5, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 9], [1, 4, 5, 9, 11], [1, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 9]]","[[65, 67, 69, 70, 72, 72, 74], [72, 69, 72, 70, 67, 70, 69, 65], [72, 74, 76, 77, 79, 79, 81], [79, 76, 79, 77, 74, 77, 76, 72], [72, 70, 72, 76, 79, 77], [76, 74, 74, 72], [81, 84, 84, 84, 86], [84, 81, 82, 81, 82, 86], [86, 76, 79, 77, 77, 77, 77], [77, 81, 79, 77, 76, 77, 76, 74, 72, 74, 72, 70], [69, 72, 76, 79, 77, 76, 77, 79, 77, 76, 77, 79], [77, 81, 79, 77, 76, 77, 76, 74, 72, 74, 72, 70], [69, 70, 69, 67, 65, 65, 60], [60, 57, 57, 58, 58, 55, 58], [57, 60, 65, 69, 72, 69], [69, 67, 67, 65]]"
./abc/Pollonesse_183213_f9b0ec.abc,"[[1, 4, 5, 7, 9, 12], [1, 4, 5, 7, 9, 12], [1, 3, 5, 7, 9, 11], [1, 4, 5, 9], [1, 4, 5, 7, 9, 11], [1, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5]]","[[74, 73, 74, 76, 78, 74], [71, 73, 74, 76, 74, 71], [67, 66, 67, 69, 71, 67], [71, 67, 69, 57], [66, 69, 66, 69, 66, 69], [67, 71, 67, 71, 67, 71], [64, 73, 64, 73, 64, 73], [73, 71, 73, 74]]"
./abc/Polonäs_efter_Gustaf_Weslien_ff8993.abc,"[[1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9], [1, 5, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[77, 81, 77, 72, 77, 72, 69, 72, 69], [65, 67, 69, 70, 67, 64, 60], [65, 69, 72, 72, 69, 72, 70, 69, 67], [65, 67, 69, 70, 67, 70, 69, 60], [65, 69, 72, 72, 69, 72, 70, 69, 67], [65, 67, 69, 70, 67, 70, 69, 60], [77, 72, 69, 74, 70, 67, 72, 69, 65], [70, 67, 64, 65], [65, 60, 69, 65, 70, 67], [72, 74, 75, 76, 77], [77, 79, 81, 76, 77, 79, 74, 76, 77], [76, 74, 72, 70, 72], [72, 76, 79, 79, 76, 79, 77, 76, 74], [72, 74, 76, 77, 76, 77, 76, 67], [72, 76, 79, 79, 76, 79, 77, 76, 74], [72, 74, 76, 77, 76, 77, 76, 67], [77, 79, 81, 76, 77, 79, 74, 76, 77], [76, 74, 72, 71, 72, 74, 70, 72], [76, 74, 72], [72, 72, 74, 72, 70, 69, 67], [81, 81, 79, 79, 77, 77], [77, 76, 74, 72, 70, 72, 74, 70, 72]]"
./abc/Polonäs_be5f8c.abc,"[[1, 5, 6, 7, 8, 9, 11], [1, 4, 5, 7, 8, 9, 12], [1, 3, 5, 6, 7, 8, 9, 11], [1, 4, 5, 6, 7, 8, 9, 11], [1, 5, 6, 7, 8, 9, 11], [1, 4, 5, 7, 8, 9, 12], [1, 3, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 4, 5, 6, 7, 8, 9], [1, 4, 5, 8, 9, 12], [1, 4, 5, 6, 7, 8, 9], [1, 5, 6, 7, 8, 9, 11], [1, 4, 5, 7, 8, 9, 11], [1, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9]]","[[62, 65, 64, 62, 61, 62, 64], [65, 67, 69, 69, 67, 69, 73], [74, 76, 77, 76, 77, 79, 81, 73], [74, 77, 76, 74, 73, 71, 69, 65], [62, 65, 64, 62, 61, 62, 64], [65, 67, 69, 69, 67, 69, 73], [74, 76, 77, 76, 77, 79, 81, 74], [77, 76, 74, 73, 74, 62], [81, 77, 81, 79, 76, 79, 77, 76, 73], [74, 77, 76, 74, 73, 71, 69], [64, 65, 67, 64, 65, 62], [61, 62, 64, 62, 60, 59, 57], [62, 65, 64, 62, 61, 62, 64], [65, 67, 69, 69, 68, 69, 73], [74, 76, 77, 76, 77, 79, 81, 74], [77, 76, 74, 73, 74, 62]]"
./abc/_Polonäs_sexdregasamlingen_del_2_nr_81_c11a4b.abc,"[[1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9]]","[[69, 67, 66, 67, 76], [73, 71, 69, 74, 69, 66, 62], [69, 67, 66, 67, 76], [73, 71, 69, 74, 62], [76, 76, 73, 76, 81], [81, 79, 79, 78, 78, 76], [76, 76, 73, 76, 81], [81, 79, 79, 78, 78, 76], [69, 67, 66, 67, 76], [73, 71, 69, 74, 69, 66, 62], [69, 67, 66, 67, 76], [73, 71, 69, 74, 62]]"
./abc/Ridmarsch_efter_ByssKalle_428d28.abc,"[[1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9]]","[[67, 69, 71, 72, 74, 74, 71, 74, 74, 71], [74, 71, 74, 71, 74, 71, 74, 76, 74, 74, 71], [72, 69, 72, 69, 72, 69, 72, 76, 72, 72, 69], [71, 67, 71, 67, 71, 67, 71, 74, 71, 71, 67], [67, 69, 71, 72, 74, 69, 72, 71, 69, 67, 66], [67, 66, 67, 71, 69, 67, 66, 64, 62], [62, 62, 67, 64, 64, 67, 66, 66, 69], [67, 67, 71, 64, 64, 67, 66, 62], [62, 61, 62, 64, 64, 62, 62], [59, 59, 60, 59, 57, 60, 59], [62, 62, 67, 64, 64, 67, 66, 66, 69], [67, 66, 67, 71, 69, 67], [67, 62, 67, 62, 69, 62, 69, 62, 71, 62, 71, 62], [67, 62, 67, 62, 69, 62, 69, 62, 71], [67, 62, 67, 62, 69, 62, 69, 62, 71, 62, 71, 62], [67, 62, 67, 62, 69, 62, 69, 62, 71], [62, 62, 67, 64, 64, 67, 66, 66, 69], [67, 66, 67, 71, 69, 67]]"
./abc/Polonäs_i_Bb_efter_Johan_Eric_Blomgren_d30af3.abc,"[[1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 5, 7, 8, 9, 10, 11, 12], [1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 8, 9, 10, 11, 12], [1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 9], [1, 3, 5, 7, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]","[[58, 70, 69, 70, 58, 62, 65], [70, 70, 74, 72, 70, 69, 72, 70], [79, 63, 63, 79, 63, 79, 82, 81, 82], [77, 74, 75, 77, 79, 75, 74, 72, 70], [79, 63, 63, 79, 63, 79, 82, 81, 82], [77, 74, 75, 77, 79, 75, 74, 72, 70], [79, 82, 81, 82, 74, 75, 77, 75], [74, 72, 70, 69, 70, 58], [77, 65, 69, 72, 77], [81, 77, 81, 84, 79, 75, 79, 82, 77], [77, 77, 75, 74, 77, 82, 77], [75, 75, 74, 74, 72], [74, 70, 74, 77, 72, 69, 72, 75, 65, 69, 72, 75], [74, 70, 74, 77, 72, 69, 72, 75, 65, 69, 72, 75], [74, 77, 82, 77, 79, 75, 74, 72, 70, 74, 79, 75], [74, 72, 70, 69, 70, 58]]"
./abc/Polonesse_in_G_Dur_no_3_ur_Anders_Larssons_notbok_276cb6.abc,"[[1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9]]","[[79, 79, 78, 79, 74], [71, 72, 74, 76, 76], [74, 76, 74, 72, 74, 72, 71, 72, 71], [69, 67, 66, 67, 55], [71, 71, 72, 69, 69], [76, 74, 73, 74, 74], [79, 78, 76, 78, 79, 81], [74, 74, 73, 74, 62], [74, 76, 78, 79, 79], [71, 72, 74, 76, 76], [74, 76, 74, 72, 74, 72, 71, 72, 71], [69, 67, 66, 67, 55]]"
./abc/Pollonesse_183255_6103d2.abc,"[[1, 5, 9, 11], [1, 3, 5, 7, 9], [1, 5, 7, 9, 11], [1, 5, 8, 9], [1, 5, 8, 9], [1, 3, 5, 7, 9], [1, 5, 7, 9, 11], [1, 3, 4, 5], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5]]","[[69, 74, 76, 78], [76, 74, 76, 78, 79], [79, 78, 76, 74, 78], [78, 76, 73, 69], [69, 74, 76, 78], [76, 74, 76, 78, 79], [79, 78, 76, 74, 74], [76, 73, 76, 74], [74, 69, 74, 78, 78, 81], [81, 79, 83, 81, 81], [78, 74, 79, 76, 73, 76], [76, 74, 71, 71, 69], [74, 69, 74, 78, 78, 81], [81, 79, 83, 81, 81], [78, 74, 79, 76, 73, 76], [76, 74, 74]]"
./abc/Polonäs_i_D_efter_Ruben_Thollin__6fabaa.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9, 11], [1, 3, 4, 5, 9, 11], [1, 3, 5, 7, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9, 11], [1, 3, 4, 5, 9, 11], [1, 3, 5, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9, 11], [1, 3, 4, 5, 9, 11], [1, 3, 5, 9]]","[[74, 78, 78, 81, 81, 78], [81, 78, 81, 79, 76, 78], [79, 76, 79, 78, 74, 78], [78, 76, 76, 73, 69], [74, 78, 78, 81, 81, 78], [81, 78, 81, 79, 76, 78], [79, 76, 79, 78, 74, 78], [78, 76, 76, 74], [81, 81, 78, 81, 78, 74], [83, 83, 79, 83, 79, 76], [76, 76, 73, 76, 73, 69], [81, 81, 78, 81, 78, 74], [74, 78, 78, 81, 81, 78], [81, 78, 81, 79, 76, 79], [79, 76, 79, 78, 74, 78], [78, 76, 76, 74]]"
